N°;Id annuaire;Nom;TAB;Adresse;CP;Ville;Tel;Fax;Email;Site;Description
90210000;6810;Zanjanchi Zoreh;TAB;20, av. Gén. Pierre Billotte;94000;Créteil;01 49 56 06 15;;;;
90210000;6811;Zerkovitz Régine;TAB;32, av. France Libre;94000;Créteil;01 49 80 50 49;;;;
90210000;6812;Zorgui Amara;TAB;3, av. Georges Duhamel;94000;Créteil;01 49 80 55 94;;;;
90220000;Laboratoires d'analyses;;;;;;;;;;
90220000;6814;Laboratoire Anaval;TAB;14, r. Porte de Brie;94000;Créteil;01 42 07 18 53;;;;
90220000;6815;Laboratoire d'Analyses Bioval;TAB;18, all. Parmentier;94000;Créteil;01 42 07 25 50;;;;
90220000;6813;Laboratoire d'analyses de Créteil l'Echat;TAB;92, av. du Général de Gaulle;94000;Créteil;01 83 64 08 44;01 49 56 90 75;labocreteil@gmail.com;www.biolev.fr;Le laboratoire d'analyses médicales vous accueille sans rendez-vous et sans interruption du lundi au jeudi de 07h00 à 18h00, le vendredi de 07h00 à 16h00 et le dimanche de 08h00 à 12h30. Nouveauté : Vos résultats consultables sur internet www.biolev.fr Prélèvement à domicile sur rendez-vous* Parking gratuit 2h00*
90220000;6816;Laboratoire d'analyses de Créteil Mont-Mesly;TAB;5, pl. Abbaye;94000;Créteil;01 43 77 56 25;;;;
90220000;6817;Laboratoire d'Analyses du Docteur Farjon;TAB;49, r. Falkirk;94000;Créteil;01 43 77 27 50;;;;
90220000;6818;Laboratoire du Centre-Bioval;TAB;Ccial Créteil Soleil;94000;Créteil;01 49 80 33 00;;;;
90230000;Maintien à domicile pour personnes dépendantes;;;;;;;;;;
90230000;6819;Adhap Services;TAB;17-19, r. Maurice Déménitroux;94000;Créteil;01 56 72 12 38;;;;
90230000;6820;Domidom Services;TAB;55, av. Jean Baptiste Champeval;94000;Créteil;01 41 78 80 51;;;;
90230000;6821;Hera Sira;TAB;19, av. Gén. Pierre Billotte;94000;Créteil;06 24 56 57 45;;;;
90230000;6822;Mbodj Ndèye;TAB;15, all. Sirène;94000;Créteil;06 75 64 19 85;;;;
90230000;6823;PEP'S Services;TAB;10, bd. Pablo Picasso;94000;Créteil;01 42 07 48 84;;;;
90230000;6824;RSP;TAB;70, av. Gén. de Gaulle;94000;Créteil;06 09 65 21 92;;;;
90230000;11872;Vivr'AG;TAB;18, av. de Chanzy;94100;Saint-Maur;01 48 89 25 25;;;;Aide et soins à domicile, un service dédié à la personne âgée 7 jours sur 7 et 24h/24 : - Lever, coucher, transferts, toilette, aide aux repas, promenades, courses, gardes itinérantes de nuit, aides administratives, soutien et conseils aux aidants familiaux
90240000;Maisons de Retraite Privées;;;;;;;;;;
90250000;Maisons de Retraite Publiques;;;;;;;;;;
90250000;6825;A.R.E.P.A (Logement Foyer du Mont Mesly);TAB;60, av. Paul Casalis;94000;Créteil;01 43 77 29 50;;;;
90250000;6826;A.R.E.P.A (Logement Foyer);TAB;11 r. du Cdt Joyen Boulard;94000;Créteil;01 43 77 21 18;;;;
90250000;6827;Foyer Soleil (Logement Foyer);TAB;2 r. Henri Koch;94000;Créteil;01 48 98 52 06;;;;
90250000;6828;Résidence Claude Kelman;TAB;1 r. Madame de Sévigné;94000;Créteil;01 56 71 85 60;;;;
90250000;6829;Residence Joseph Franceschi (Logement Foyer);TAB;39 r. des Ecoles;94000;Créteil;01 49 81 05 74;;;;
90250000;6830;Residence le Halage (Logement Foyer);TAB;55, quai du Halage;94000;Créteil;01 48 99 66 71;;;;
90250000;6831;Residence Marivaux (Logement Foyer);TAB;2, r. P. Marivaux;94000;Créteil;01 48 99 41 70;;;;
90260000;Masseurs Kinésithérapeutes;;;;;;;;;;
90260000;6832;Amichaud Catherine;TAB;19, av. du Dr Paul Casalis;94000;Créteil;01 42 07 48 01;;;;
90260000;6833;Benchaya Raphael;TAB;6, pl. Abbaye;94000;Créteil;01 43 39 71 65;;;;
90260000;6834;Berthelet Jean-Marc;TAB;70, av. Laferrière;94000;Créteil;01 42 07 93 70;;;;
90260000;6835;Blau Michel;TAB;7, r. Gén. de Larminat;94000;Créteil;01 49 80 11 30;;;;
90260000;6836;Bouez Elie;TAB;6, pl. Jean Giraudoux;94000;Créteil;01 42 07 29 36;;;;
90260000;6837;Boulanger Olivier;TAB;3, r. du Moulin Berson;94000;Créteil;01 42 07 03 49;;;;
90260000;6838;Bregeat Philippe;TAB;18, av. du Gén. Pierre Billotte;94000;Créteil;01 43 39 71 65;;;;
90260000;6839;Brouquières France;TAB;18, av. Gén. Pierre Billotte;94000;Créteil;01 43 99 46 19;;;;
90260000;6840;Buriez Emilie;TAB;140, av. Laferrière;94000;Créteil;01 48 99 79 80;;;;
90260000;6841;Coulais Stéphane;TAB;11, r. Edgard Degas;94000;Créteil;01 43 99 06 16;;;;
90260000;6842;Dausse François;TAB;140, av. Laferrière;94000;Créteil;01 48 99 79 80;;;;
90260000;6843;Davienne Julien;TAB;5, imp. Eugène Delacroix;94000;Créteil;06 61 82 26 26;;;;
90260000;6844;De Meyer Gérard;TAB;3, av. Georges Duhamel;94000;Créteil;01 43 39 48 23;;;;
90260000;6845;Debondue Thierry;TAB;29, r. Pierron;94000;Créteil;01 48 99 94 64;;;;
90260000;6846;Detilleux Jean-Marc;TAB;9, av. Gén. Pierre Billotte;94000;Créteil;01 49 80 06 07;;;;
90260000;6847;Drieux Jean-Marie;TAB;15, av. Georges Duhamel;94000;Créteil;01 43 39 44 05;;;;
90260000;6848;Duprat Marie-Josèphe;TAB;soins à domicile;94000;Créteil;06 07 73 78 13;;;;
90260000;6849;El Ghazzi Bachar;TAB;2, pl. Grand Pavois;94000;Créteil;01 48 99 66 03;;;;
90260000;6850;Ghebali Laurence;TAB;1, sq. Jean Esquirol;94000;Créteil;01 48 99 63 66;;;;
90260000;6851;Giboin Claude;TAB;17, villa Petit Parc;94000;Créteil;01 48 99 92 54;;;;
90260000;6852;Girodon Camille;TAB;18, av. Gén. Pierre Billotte;94000;Créteil;01 43 99 46 19;;;;
90260000;6853;Guichard Marion;TAB;11, r. Edgard Degas;94000;Créteil;01 43 99 06 16;;;;
90260000;6854;Harroch Annie;TAB;10, all. Toison d'Or;94000;Créteil;01 49 80 43 53;;;;
90260000;6855;Kissel-Kisielewski Claude;TAB;1, sq. Jean Esquirol;94000;Créteil;01 48 98 44 90;;;;
90260000;6856;Kumah Guy;TAB;6, bd. Pablo Picasso;94000;Créteil;01 48 99 71 17;;;;
90260000;6857;Lachine Lionel;TAB;5, imp. Eugène Delacroix;94000;Créteil;01 43 77 59 11;;;;
90260000;6858;Le Dall Anne;TAB;2, r. Ferdinand de Lesseps;94000;Créteil;01 48 98 03 07;;;;
90260000;6859;Lecerf Pascal;TAB;2, all. Jean de La Bruyère;94000;Créteil;01 48 99 16 11;;;;
90260000;6860;Lechat Eléonore;TAB;140, av. Laferrière;94000;Créteil;01 48 99 79 80;;;;
90260000;6861;Lemaître Pierre;TAB;18, r. Gén. Leclerc;94000;Créteil;01 42 07 33 01;;;;
90260000;6862;Luccantoni Jacques;TAB;1, r. Corbières;94000;Créteil;01 43 99 91 92;;;;
90260000;6863;M'Saidie Hamidou;TAB;18, av. du Gén. Pierre Billotte;94000;Créteil;01 43 99 46 19;;;;
90260000;6864;Masse Jean-Baptiste;TAB;10, all. Toison d'Or;94000;Créteil;01 49 80 43 53;;;;
90260000;6865;Masson Philippe;TAB;6, pl. Abbaye;94000;Créteil;01 43 39 71 65;;;;
90260000;6866;Milhau Maureen;TAB;1, r. Ferdinand de Lesseps;94000;Créteil;01 42 07 31 53;;;;
90260000;6867;Moglia Daniel;TAB;15, av. Georges Duhamel;94000;Créteil;01 43 39 44 05;;;;
90260000;6868;Nouel Olivier;TAB;140, av. Laferrière;94000;Créteil;01 48 99 79 80;;;;
90260000;6869;Perrot Armelle;TAB;19, av. Doct Paul Casalis;94000;Créteil;01 42 07 48 01;;;;
90260000;6870;Pillot Nicolas;TAB;6, bd. Pablo Picasso;94000;Créteil;01 48 99 71 17;;;;
90260000;6871;Plisson Bernard;TAB;5, imp. Eugène Delacroix;94000;Créteil;01 43 77 59 11;;;;
90260000;6872;Pothier Nicolas;TAB;5, imp. Eugène Delacroix;94000;Créteil;01 43 77 59 11;;;;
90260000;6873;Rigaud Olivier;TAB;140, av. Laferrière;94000;Créteil;01 48 99 79 80;;;;
90260000;6874;Rouvière Bruno;TAB;15, av. Georges Duhamel;94000;Créteil;01 43 39 44 05;;;;
90260000;6875;Simeone Carole;TAB;3, r. du Moulin Berson;94000;Créteil;01 42 07 03 49;;;;
90260000;6876;Sliman Hafsa;TAB;20, av. Gén. Pierre Billotte;94000;Créteil;01 43 77 06 14;;;;
90260000;6877;Souillard-Maumy Véronique;TAB;52, av. Gén. Pierre Billotte;94000;Créteil;01 43 77 65 76;;;;
90260000;6878;Soussand Joëlle;TAB;19, av. du Dr Paul Casalis;94000;Créteil;01 42 07 48 01;;;;
90260000;6879;Staub Michèle;TAB;9, r. Gén. Leclerc;94000;Créteil;01 41 78 68 52;;;;
90260000;6880;Torracca Laurent;TAB;19, av. Doct Paul Casalis;94000;Créteil;01 42 07 48 01;;;;
90260000;6881;Touzet Marie;TAB;6, bd. Pablo Picasso;94000;Créteil;01 48 99 71 17;;;;
90260000;6882;Venturini Dominique;TAB;25, r. Chéret;94000;Créteil;01 42 07 11 76;;;;
90260000;6883;Verillotte Béatrice;TAB;9, av. Gén. Pierre Billotte;94000;Créteil;01 49 80 06 07;;;;
90260000;6884;Vessillier Alain;TAB;8, r. Pierre Lescot;94000;Créteil;01 43 77 64 15;;;;
90260000;6885;Waiche Clément;TAB;11, r. Edgard Degas;94000;Créteil;01 43 99 06 16;;;;
90260000;6886;Yvert Patricia;TAB;19, av. Mar de Lattre de Tassigny;94000;Créteil;01 49 81 04 03;;;;
90260000;6887;Zimero Carole;TAB;11, r. des Ecoles;94000;Créteil;01 42 07 20 86;;;;
90270000;Matériels et Services pour Handicapés;;;;;;;;;;
90270000;6888;Cap Vital Santé Orthomédica;TAB;55, r. Mesly;94000;Créteil;01 43 77 23 20;;;;
90270000;14456;Créteil Ortho Prothèses;TAB;13, avenue de Boissy;94380;Bonneuil-sur-Marne;01 43 39 42 62;01 43 39 99 99;;;Vente et location de matériels médicaux : - Livraison à domicile de lits médicalisés, de fauteuils, de matelas et coussins anti-escarres. - Pour incontinences : changes complets, alèses. - Orthopédie générale : Ceintures, bas et collants de contention, prothèses mammaires, et semelles.
90270000;14474;Espace Médical Santé (EMS);TAB;92, allée Centrale;94000;Créteil;01 42 07 16 04;01 42 07 68 88;lavitrinemedicale94@orange.fr;www.espacemedical.net;
90270000;8034;ND Entreprise du Bâtiment;TAB;1 ter, r. de Joly;94000;Créteil;01 42 07 05 05;01 42 07 54 84;nd.batiment@club-internet.fr;www.ndbatiment.fr;Installation chauffage et chaudière, cuisine, climatisation et salles de bains. Devis et conseils gratuits. Dépannage urgent plomberie et chauffage. Devis gratuits. Intervention rapide sur Créteil, Saint-Maurice, Saint-Maur, Champigny, Alfortville, Maisons-Alfort, Limeil-Brévannes, Chennevières, Joinville-le-Pont et Charenton-le-Pont.
90300000;Médecine du Travail;;;;;;;;;;
90300000;6961;AMET Santé Au Travail;TAB;3 bis, r. Archives;94000;Créteil;01 43 77 29 76;;;;
90300000;6962;APST BTP RP;TAB;7, r. Georges Enesco;94000;Créteil;01 48 99 11 61;;;;
90300000;6963;GIMAC - Santé au Travail;TAB;9, 11, r. Georges Enesco - Immeuble l'Expansion;94000;Créteil;01 49 80 31 09;;;;
90300000;6964;GIMAC - Santé au Travail;TAB;Ccial Créteil Soleil;94000;Créteil;01 49 80 46 76;;;;
90300000;6965;Ipal (Service Médical du Travail);TAB;16, r. Séjourné;94000;Créteil;01 49 56 17 75;;;;
90300000;6966;Médecine Professionnelle;TAB;5, r. Félix Maire;94000;Créteil;01 45 17 05 27;;;;
90300000;6967;Service Médical du Travail IPAL;TAB;19, r. Monfray;94000;Créteil;01 49 81 69 22;;;;
90280000;Médecine Esthétique;;;;;;;;;;
90310000;Médecine et Biologie du Sport;;;;;;;;;;
90310000;6968;Cabinet Médical des Bordières (SCM);TAB;6, pl. Bouleaux;94000;Créteil;01 48 99 38 38;;;;
90310000;6969;Staub Hubert;TAB;9, r. Gén. Leclerc;94000;Créteil;06 75 55 92 84;;;;
90290000;Médecine Générale;;;;;;;;;;
90290000;6889;Ahssaini Mohamed;TAB;1, pl. Abbaye;94000;Créteil;01 43 77 56 27;;;;
90290000;6890;Arbault Benoît;TAB;26, av. Gén. Pierre Billotte;94000;Créteil;01 43 99 11 88;;;;
90290000;6891;Aubert Louis;TAB;18, r. Dr Plichon;94000;Créteil;01 42 07 31 17;;;;
90290000;6892;Bechennec Gaël;TAB;74 Ter, r. Gén. Leclerc;94000;Créteil;01 42 07 50 49;;;;
90290000;6893;Bedoucha Delphine;TAB;115, r. Chéret;94000;Créteil;01 42 07 43 79;;;;
90290000;6894;Benais Jean-Pierre;TAB;53, r. Mesly;94000;Créteil;01 43 77 24 44;;;;
90290000;6895;Benamouzig Goldrajch Eliane;TAB;20, r. Saussure;94000;Créteil;01 56 71 10 60;;;;
90290000;6896;Benaym Jean-Claude;TAB;10, all. Toison d'Or;94000;Créteil;01 49 80 52 02;;;;
90290000;6897;Bitbol Bernard;TAB;1, pl. Abbaye;94000;Créteil;01 43 77 56 27;;;;
90290000;6898;Bokobza Isaac-Serge;TAB;7, av. Gén. Pierre Billotte;94000;Créteil;01 43 77 75 79;;;;
90290000;6899;Boulay Richard;TAB;1, sq. Jean Esquirol;94000;Créteil;01 48 98 44 90;;;;
90290000;6900;Braccagni Pierre;TAB;6, pl. Bouleaux;94000;Créteil;01 48 99 38 38;;;;
90290000;6901;Brauman Michel;TAB;7, bd. John Kennedy;94000;Créteil;01 43 99 98 64;;;;
90290000;6902;Caër-Latournerie Véronique;TAB;25, r. Mèches;94000;Créteil;01 48 98 18 88;;;;
90290000;6903;Carruggi Jérôme;TAB;32, av. France Libre;94000;Créteil;01 49 80 50 50;;;;
90290000;6904;Cattaert Francoise;TAB;2, pl. Grand Pavois;94000;Créteil;01 42 07 88 55;;;;
90290000;6905;Choppe-cohen Pascale;TAB;1, pl. Abbaye;94000;Créteil;01 43 77 56 27;;;;
90290000;6906;Cohen Stéphane;TAB;73, av. François Mitterrand;94000;Créteil;01 43 77 77 30;;;;
90290000;6907;Cosson Carole;TAB;6, r. Pierre et Marie Curie;94000;Créteil;01 42 07 37 99;;;;
90290000;6908;Dahan-Benichou Josette;TAB;55, av. Jean Baptiste Champeval;94000;Créteil;01 43 77 90 18;;;;
90290000;6909;Dali;TAB;1, pl. Abbaye;94000;Créteil;01 43 77 56 27;;;;
90290000;6910;De Gueyer Danièle;TAB;4, r. Roland Oudot;94000;Créteil;01 43 77 78 72;;;;
90290000;6911;De Vecchi Audrey;TAB;1, pl. Abbaye;94000;Créteil;01 43 77 56 27;;;;
90290000;6912;Derex Josiane;TAB;25, av. Verdun;94000;Créteil;01 48 98 00 39;;;;
90290000;6913;Do Van Pierre;TAB;109, r. Chéret;94000;Créteil;01 42 07 89 54;;;;
90290000;6914;Dokhan-Perez Valérie;TAB;32, r. Mèches;94000;Créteil;01 42 07 02 21;;;;
90290000;6915;Dondeine Jacques;TAB;81, av. Laferrière;94000;Créteil;01 42 07 01 15;;;;
90290000;6916;Durand Thierry;TAB;20, r. Saussure;94000;Créteil;01 56 71 10 60;;;;
90290000;6917;Elghozi Bernard;TAB;6, r. Clos de Vougeot;94000;Créteil;01 43 39 81 01;;;;
90290000;6918;Farjon Guy;TAB;57, r. Juliette Savar;94000;Créteil;;01 43 77 79 63;;;
90290000;6919;Fischer Thiérry;TAB;115, r. Chéret;94000;Créteil;01 42 07 43 79;;;;
90290000;6920;Gauthier Eric;TAB;1, r. Ferdinand de Lesseps;94000;Créteil;01 42 07 31 53;;;;
90290000;6921;Gerbal Thierry;TAB;14, r. Georges Ohm;94000;Créteil;01 43 77 88 68;;;;
90290000;6922;Ghebali Elie;TAB;61, av. Doct Paul Casalis;94000;Créteil;01 41 94 18 68;;;;
90290000;6923;Giot Jean-Luc;TAB;1, r. Ferdinand de Lesseps;94000;Créteil;01 42 07 31 53;;;;
90290000;6924;Gruette Anne-Aymone;TAB;1, pl. Abbaye;94000;Créteil;01 43 77 56 27;;;;
90290000;6925;Haouzi Denis-Dominique;TAB;18, r. Doct Plichon;94000;Créteil;01 42 07 31 17;;;;
90290000;6926;Houis Olivier;TAB;32, r. Falkirk;94000;Créteil;01 49 56 08 81;;;;
90290000;6927;Justaume Michaël;TAB;11 r. des ecoles;94000;Créteil;01 42 07 48 08;;;;
90290000;6928;Lachkar Régis;TAB;6, pl. Bouleaux;94000;Créteil;01 48 99 38 38;;;;
90290000;6929;Landrot Jean;TAB;52, r. Mayenne;94000;Créteil;01 48 98 37 60;;;;
90290000;6930;Latournerie Marc;TAB;25, r. Mèches;94000;Créteil;01 48 99 35 05;;;;
90290000;6931;Le Claire Gérard;TAB;1, sq. Jean Esquirol;94000;Créteil;01 48 98 44 90;;;;
90290000;6932;Le Van Thoi Jacques;TAB;55, r. Chéret;94000;Créteil;01 48 99 79 00;;;;
90290000;6933;Lecable Patrick;TAB;17, villa du petit parc;94000;Créteil;01 42 07 33 33;;;;
90290000;6934;Lehbil Soad;TAB;2, av. Pierre Brossolette;94000;Créteil;01 48 99 72 48;;;;
90290000;6935;Lemouton Jean-François;TAB;5, all. Georges Braque;94000;Créteil;01 48 99 33 20;;;;
90290000;6936;Libraty Mohamed;TAB;1, pl. de l abbaye;94000;Créteil;01 43 77 56 27;;;;
90290000;6937;Martin Frédéric;TAB;216, r. Gén. Leclerc;94000;Créteil;01 42 07 52 65;;;;
90290000;6938;Masse-meribah Emmanuelle;TAB;6, r. Camille Dartois;94000;Créteil;01 43 39 12 01;;;;
90290000;6939;Mbouni Roger;TAB;2, pl. Grand Pavois;94000;Créteil;01 42 07 88 55;;;;
90290000;6940;Moretto Jean-René;TAB;6, pl. Bouleaux;94000;Créteil;01 48 99 38 38;;;;
90290000;6941;Nadjahi Joubine;TAB;1, r. Ferdinand de Lesseps;94000;Créteil;01 42 07 31 53;;;;
90290000;6942;Nahum Roger;TAB;32, av. France Libre;94000;Créteil;01 49 80 50 50;;;;
90290000;6943;Ponsin Eric;TAB;25, av. Verdun;94000;Créteil;01 48 98 00 39;;;;
90290000;6944;Quinio Christiane;TAB;4, r. Roland Oudot;94000;Créteil;01 43 99 99 50;;;;
90290000;6945;Robin Maurice;TAB;3, pl. Jean Giraudoux;94000;Créteil;01 48 98 17 33;;;;
90290000;6946;Roquier Delphine;TAB;115, r. Chéret;94000;Créteil;01 42 07 43 79;;;;
90290000;6947;SAMI Créteil-Bonneuil;TAB;115, av. Gén. de Gaulle;94000;Créteil;01 41 78 33 33;;;;
90290000;6948;Sarfati André;TAB;7, r. Claude Perrault;94000;Créteil;01 49 80 49 88;;;;
90290000;6949;Sasportes Jacques;TAB;52, av. Pierre Brossolette;94000;Créteil;01 42 07 34 28;;;;
90290000;6950;Scolary Françoise;TAB;6, r. Pierre et Marie Curie;94000;Créteil;01 42 07 37 99;;;;
90290000;6951;Spicq Alain;TAB;3, pl. Jean Giraudoux;94000;Créteil;01 48 98 17 33;;;;
90290000;6952;Sunt Chandan;TAB;4, bd. Jean Baptiste Oudry;94000;Créteil;01 43 77 85 05;;;;
90290000;6953;Tran Quang Binh;TAB;6, all. Jean de La Bruyère;94000;Créteil;01 48 98 01 96;;;;
90290000;6954;Vergriete Jacques;TAB;53, r. Gén. Leclerc;94000;Créteil;01 42 07 05 81;;;;
90290000;6955;Verneau Jean-Luc;TAB;63, av. Dr Paul Casalis;94000;Créteil;01 49 56 01 79;;;;
90290000;6956;Vo Patrick;TAB;9, r. Roussel;94000;Créteil;01 43 39 08 31;;;;
90290000;6957;Weber Georget;TAB;1, sq. Jean Esquirol;94000;Créteil;01 48 98 44 90;;;;
90290000;6958;Weinberg Eric;TAB;109, r. Chéret;94000;Créteil;01 42 07 89 54;;;;
90290000;6959;Wozniak Jean;TAB;17, villa Petit Parc;94000;Créteil;01 42 07 33 33;;;;
90290000;6960;Yattah Nathalie;TAB;57, r. Juliette Savar;94000;Créteil;01 43 77 91 84;;;;
90320000;Médecine Physique et de Réadaptation;;;;;;;;;;
90320000;6970;Staub Hubert;TAB;9, r. Gén. Leclerc;94000;Créteil;01 48 99 06 11;;;;
90330000;Néphrologie;;;;;;;;;;
90330000;6971;Nephrocare Ile De France;TAB;96, av. Gén. de Gaulle;94000;Créteil;01 49 81 06 86;;;;
90340000;Neurologie;;;;;;;;;;
90340000;6972;Debaisse Tayssir;TAB;15, r. Gén. Leclerc;94000;Créteil;01 48 99 27 38;;;;
90340000;6973;Malapert Denis;TAB;11, bd. Pablo Picasso;94000;Créteil;01 48 98 19 99;;;;
90350000;Ophtalmologie;;;;;;;;;;
90350000;6974;Arrouasse Pierre;TAB;2, r. Floris Osmond - bât B;94000;Créteil;01 43 99 90 15;;;;
90350000;6975;Beladina Katia;TAB;35, r. Paris;94000;Créteil;01 42 07 23 81;;;;
90350000;6976;Chaze Pierre-Alexandre;TAB;Ccial Régional;94000;Créteil;01 49 80 01 33;;;;
90350000;6977;Dadi Max;TAB;5, r. Vincent Van Gogh;94000;Créteil;01 43 77 59 19;;;;
90350000;6978;Falama Batoul;TAB;23, av. République;94000;Créteil;01 45 95 73 29;;;;
90360000;Opticiens;;;;;;;;;;
90360000;6979;Afflelou Créteil Soleil;TAB;Ccial Régional;94000;Créteil;01 43 99 91 10;;;;
90360000;6980;Alain Afflelou;TAB;20, r. Gén. Leclerc;94000;Créteil;01 42 07 67 72;;;;
90360000;6981;Atol Optique du Lac;TAB;13, av. Gén. Billotte;94000;Créteil;01 43 77 57 07;;;;
90360000;6982;Eyes Créteil;TAB;Ccial Régional;94000;Créteil;01 43 77 01 01;;;;
90360000;6983;Générale d'Optique;TAB;Ccial Régional;94000;Créteil;01 43 39 35 00;;;;
90360000;6984;Grand Optical;TAB;Ccial Régional;94000;Créteil;01 43 77 67 49;;;;
90360000;6985;Krys E Guillaume;TAB;5, r. Gén. Leclerc;94000;Créteil;01 42 07 47 50;;;;
90360000;6986;Les Opticiens Mutualistes Union Territoriale Mutualité;TAB;21, av. Verdun;94000;Créteil;01 48 99 80 37;;;;
90360000;6987;Lissac Opticien;TAB;Ccial Régional;94000;Créteil;01 49 80 09 79;;;;
90360000;6988;Nouira;TAB;Ccial Régional;94000;Créteil;09 61 25 92 92;;;;
90360000;6989;Optic 2000;TAB;63, r. Gén. Leclerc;94000;Créteil;01 42 07 26 18;;;;
90360000;6990;Optic'Alain;TAB;92, av. Gén. de Gaulle;94000;Créteil;01 49 80 58 69;;;;
90360000;6991;Optical Center;TAB;2, bd. Jean Baptiste Oudry;94000;Créteil;01 43 39 30 00;;;;
90360000;6992;Opticiens Conseils;TAB;Ccial Régional;94000;Créteil;01 49 80 06 02;;;;
90360000;6993;Optique du Palais;TAB;9, all. Parmentier;94000;Créteil;01 41 78 39 73;01 41 78 39 73;;www.opticreteil.com;"2 magasins sur Créteil : Prise en charge (Tiers Payant, Sécurité sociale, Mutuelles) Agréé Mutuelles (AG2R, Almerys, Viamedis, Carte Blanche... sans avance de fonds*) *selon acceptation de votre mutuelle Autre adresse ""Optique du Port"": 25, av. du Général Pierre Billotte 94000 Créteil"
90360000;6994;Optique du Port;TAB;25, av. du Général Pierre Billotte;94000;Créteil;01 43 39 87 41;;;www.opticreteil.com;"2 magasins sur Créteil pour plus de services Prise en charge (Tiers Payant, Sécurité Sociale, Mutuelles) Agréé Mutuelles (AG2R, Almerys, Viamedis, Carte Blanche, sans avance de fonds*) *selon acceptation de votre mutuelle Autre adresse ""Optique du Palais"": 9, allée Parmentier 94000 Créteil"
90370000;Orthopédie Générale;;;;;;;;;;
90370000;6995;Cap Vital Santé Orthomédica;TAB;96, r. Gén. Leclerc;94000;Créteil;09 53 43 94 94;;;;
90370000;6996;Orthomédica 94;TAB;55, r. Mesly;94000;Créteil;01 43 77 23 20;;;;
90370000;6997;Science Et Médecine;TAB;r. Réfugniks;94000;Créteil;;01 43 77 83 24;;;
90380000;Orthophonistes;;;;;;;;;;
90380000;6998;Abreu Aïda;TAB;9, all. Boutons d'Or;94000;Créteil;01 48 99 09 81;;;;
90380000;6999;Augereau Catherine;TAB;11, r. Camille Dartois;94000;Créteil;01 43 39 32 14;;;;
90380000;7000;Benaym Nicole;TAB;10, all. Toison d'Or;94000;Créteil;01 49 80 52 02;;;;
90380000;7001;Botbol Evelyne;TAB;2, pl. Grand Pavois;94000;Créteil;01 42 07 67 87;;;;
90380000;7002;Brogat-motte Claire;TAB;43, r. Falkirk;94000;Créteil;01 43 39 28 00;;;;
90380000;7003;Cevasco Catherine;TAB;11 r. Camille Dartois;94000;Créteil;01 43 39 32 14;;;;
90380000;7004;Fancisco Manuela;TAB;11, bd. Pablo Picasso;94000;Créteil;01 48 98 15 76;;;;
90380000;7005;Guidoux Maria;TAB;52, av. Pierre Brossolette;94000;Créteil;01 48 99 36 40;;;;
90380000;7006;Hébert-Wym Anne-Marie;TAB;11 r. Camille Dartois;94000;Créteil;01 43 39 32 14;;;;
90380000;7007;Hillard Claire;TAB;1 r. Maurice Déménitroux;94000;Créteil;01 48 99 12 60;;;;
90380000;7008;Huard-Cagin Stéphanie;TAB;11, bd. Pablo Picasso;94000;Créteil;01 48 98 15 76;;;;
90380000;7009;Jacob Raphaele;TAB;3 allée des Boutons d'Or;94000;Créteil;01 48 99 09 81;;;;
90380000;7010;Lance Emilie;TAB;107 r. Chéret;94000;Créteil;01 41 78 61 35;;;;
90380000;7011;Leluan Billion Véronique;TAB;25, av. Pierre Brossolette;94000;Créteil;01 48 99 40 23;;;;
90380000;7012;Louis-Tardieu Claude;TAB;25, av. Pierre Brossolette;94000;Créteil;01 48 99 71 58;;;;
90380000;7013;Marty Nicole;TAB;12, pl. Jean Giraudoux;94000;Créteil;01 48 98 06 12;;;;
90380000;7014;Pellan Laurence;TAB;7, pl. Sextant;94000;Créteil;09 53 13 45 47;;;;
90380000;7015;Perrier-Yvert Nathalie;TAB;11, r. Camille Dartois;94000;Créteil;01 43 39 32 14;;;;
90380000;7016;Pointeau Isabelle;TAB;11, r. Camille Dartois;94000;Créteil;01 43 39 32 14;;;;
90380000;7017;Provost Marianne;TAB;11, r. Camille Dartois;94000;Créteil;01 43 39 32 14;;;;
90380000;7018;Pussemier Emilie;TAB;7, pl. Sextant;94000;Créteil;09 53 13 45 47;;;;
90380000;7019;Ribeiro Marina;TAB;3, av. Verdun;94000;Créteil;01 42 07 90 66;;;;
